Epoch,Loss
308,0.5071285718679428
309,0.5069008561968803
310,0.5066736751794815
311,0.5064455425739288
312,0.5062131920456886
313,0.5059895816445351
314,0.5057591447234153
315,0.5055391755700112
316,0.5053069362044335
317,0.5050880375504494
318,0.5048536926507949
319,0.50462058365345
320,0.5043922713398934
321,0.5041733255982399
322,0.5039375421404838
323,0.5037136423587799
324,0.5034794425964355
325,0.5032502037286758
326,0.5030187454819679
327,0.5027939006686211
328,0.502563805282116
329,0.502336128950119
330,0.5021110686659813
331,0.5018731081485748
332,0.5016394150257111
333,0.5014048823714257
334,0.5011798331141472
335,0.5009538549184799
336,0.5007225328683853
337,0.5004887393116951
338,0.5002627927064895
339,0.5000253790616989
340,0.4997902417182922
341,0.4995594725012779
342,0.4993306151032448
343,0.4991006574034691
344,0.4988635581731796
345,0.4986359256505966
346,0.49840255111455917
347,0.49817477822303774
348,0.497932176887989
349,0.4977067080140114
350,0.4974733564257622
351,0.4972414290904999
352,0.49699837625026705
353,0.496768656373024
354,0.496536420583725
355,0.49629813730716704
356,0.4960684341192245
357,0.49582906991243364
358,0.49559327840805056
359,0.49536875277757647
360,0.49513736307621004
361,0.49489529073238375
362,0.49465483546257016
363,0.49442812502384187
364,0.49419626116752624
365,0.49395013868808746
366,0.49371344089508057
367,0.49347706377506256
368,0.49323772728443144
369,0.49300878405570986
370,0.49276452988386155
371,0.49252892076969146
372,0.49228670984506606
373,0.4920472899079323
374,0.4918109929561615
375,0.49157819092273713
376,0.49134025901556017
377,0.49109880954027174
378,0.49086485683918
379,0.4906203237175941
380,0.4903775963187218
381,0.4901387819647789
382,0.48989639937877655
383,0.4896625456213951
384,0.48942063599824903
385,0.48918415665626525
386,0.4889354932308197
387,0.48869227498769763
388,0.48844986826181414
389,0.48821510940790175
390,0.4879725933074951
391,0.4877375927567482
392,0.4874933931231499
393,0.4872433212399483
394,0.4870032849907875
395,0.4867596787214279
396,0.4865154236555099
397,0.4862725254893303
398,0.48603725492954253
399,0.4857922288775444
400,0.4855439403653145
401,0.4853060168027878
402,0.4850554126501083
403,0.48481293350458143
404,0.48457111179828644
405,0.48432401597499847
406,0.484077889919281
407,0.48383293181657794
408,0.4835852184891701
409,0.48334525525569916
410,0.4830991131067276
411,0.4828462499380112
412,0.4825993928313255
413,0.4823564115166664
414,0.4821118840575218
415,0.4818593102693558
416,0.4816184413433075
417,0.4813673922419548
418,0.48112117558717726
419,0.48087097525596617
420,0.48061373114585876
421,0.4803687411546707
422,0.48011774450540545
423,0.47987559080123904
424,0.4796247187256813
425,0.47937376111745833
426,0.479129986166954
427,0.47887376189231873
428,0.4786261084675789
429,0.4783743461966515
430,0.47812759310007097
431,0.47787242144346237
432,0.47762336045503617
433,0.4773687568306923
434,0.4771175047755241
435,0.47686326026916503
436,0.4766159725189209
437,0.47636438548564913
438,0.47610242933034896
439,0.4758654898405075
440,0.47560009121894836
441,0.4753404846787453
442,0.4751058006286621
443,0.4748461934924126
444,0.47459308207035067
445,0.47433731228113174
446,0.47407786041498184
447,0.47382273733615876
448,0.4735713639855385
449,0.4733153557777405
450,0.47306559562683104
451,0.472810263633728
452,0.4725543567538261
453,0.4722974818944931
454,0.4720417121052742
455,0.47178477197885516
456,0.4715243515372276
457,0.4712653362751007
458,0.4710070559382439
459,0.4707520031929016
460,0.4704988768696785
461,0.47023741513490674
462,0.46997657597064973
463,0.4697201481461525
464,0.4694650810956955
465,0.4692010894417763
466,0.46893761932849887
467,0.4686810913681984
468,0.46842134326696394
469,0.468169772028923
470,0.46790985107421873
471,0.46763619989156724
472,0.467385336458683
473,0.4671211588382721
474,0.46686469465494157
475,0.4666067361831665
476,0.46633913069963456
477,0.46607470870018003
478,0.465813110768795
479,0.4655621421337128
480,0.4652844604849815
481,0.46503076404333116
482,0.4647690600156784
483,0.4645031276345253
484,0.4642394134402275
485,0.463971853852272
486,0.4637127557396889
487,0.46345715135335924
488,0.46318661987781523
489,0.4629179027676582
490,0.46266365468502046
491,0.46238687545061113
492,0.46212120473384855
493,0.4618610647320747
494,0.46159799724817274
495,0.4613322028517723
496,0.46106924772262575
497,0.460798419713974
498,0.46052934378385546
499,0.4602653881907463
