Epoch,Loss
0,24.497890129089356
1,24.44901584625244
2,24.40029529571533
3,24.351637115478514
4,24.30297941207886
5,24.254275436401368
6,24.205483226776124
7,24.156501998901366
8,24.107304801940916
9,24.057849979400636
10,24.008096618652345
11,23.95801082611084
12,23.907567348480224
13,23.856740016937255
14,23.805509815216066
15,23.753832550048827
16,23.701702117919922
17,23.64908332824707
18,23.59600439071655
19,23.5423899269104
20,23.488232727050782
21,23.433530445098878
22,23.378304290771485
23,23.322517700195313
24,23.26610948562622
25,23.209086875915528
26,23.15144884109497
27,23.093191986083983
28,23.034240112304687
29,22.97464864730835
30,22.914322147369386
31,22.85326389312744
32,22.79137825012207
33,22.72877519607544
34,22.665526790618898
35,22.601155166625976
36,22.53610013961792
37,22.47009214401245
38,22.403246116638183
39,22.335365886688233
40,22.266632022857667
41,22.196819839477538
42,22.12603630065918
43,22.054291648864748
44,21.981469058990477
45,21.907421550750733
46,21.832355823516846
47,21.756094932556152
48,21.678780517578126
49,21.60009962081909
50,21.52040927886963
51,21.439119987487793
52,21.356891746520997
53,21.27287666320801
54,21.187926368713377
55,21.101575622558595
56,21.013455047607422
57,20.924189739227295
58,20.83293483734131
59,20.74052486419678
60,20.646320123672485
61,20.550190992355347
62,20.45294087409973
63,20.353672170639037
64,20.25215630531311
65,20.1490221118927
66,20.04456027984619
67,19.937361106872558
68,19.828340463638305
69,19.716868991851808
70,19.603112573623658
71,19.487533102035524
72,19.36841236114502
73,19.247474975585938
74,19.123602533340453
75,18.996583042144774
76,18.867028303146363
77,18.734313106536867
78,18.597439126968382
79,18.45748992919922
80,18.31469630241394
81,18.166609144210817
82,18.01565921783447
83,17.86114853858948
84,17.701304349899292
85,17.53689812660217
86,17.36891788482666
87,17.195891160964965
88,17.018460063934327
89,16.835655918121336
90,16.648923616409302
91,16.456704540252687
92,16.25953107833862
93,16.057322006225586
94,15.849420738220214
95,15.637513418197631
96,15.419608154296874
97,15.196444454193115
98,14.969318103790282
99,14.736929845809936
100,14.499597482681274
101,14.25890772819519
102,14.013269863128663
103,13.762684907913208
104,13.510367965698242
105,13.253986244201661
106,12.993638000488282
107,12.731756048202515
108,12.466494121551513
109,12.20158275604248
110,11.934542245864868
111,11.667148714065553
112,11.399077043533325
113,11.13132004737854
114,10.865001635551453
115,10.599939031600952
116,10.337199878692626
117,10.076566662788391
118,9.818176302909851
119,9.563626856803895
120,9.311403641700744
121,9.064209189414978
122,8.820415205955506
123,8.579854969978333
124,8.344937715530396
125,8.113693842887878
126,7.887910504341125
127,7.666044974327088
128,7.449069867134094
129,7.236532278060913
130,7.029253873825073
131,6.8274678707122805
132,6.628486452102661
133,6.435472660064697
134,6.246431980133057
135,6.061728899478912
136,5.8821216440200805
137,5.7068643832206725
138,5.53486528635025
139,5.368431420326233
140,5.205045924186707
141,5.046585121154785
142,4.892004005908966
143,4.741206998825073
144,4.593966603279114
145,4.451117436885834
146,4.3119371175765995
147,4.176652846336364
148,4.044875633716583
149,3.916557695865631
150,3.7920811009407043
151,3.670189242362976
152,3.552286686897278
153,3.4378491961956024
154,3.326307258605957
155,3.2186018455028536
156,3.1131602919101713
157,3.0108011305332183
158,2.912209494113922
159,2.8161326491832734
160,2.7228635120391846
161,2.6323360240459444
162,2.544502513408661
163,2.4593823397159578
164,2.3771999967098236
165,2.2975066924095153
166,2.2201346027851105
167,2.1454319763183594
168,2.073032092452049
169,2.003207231760025
170,1.9356335830688476
171,1.8700502264499663
172,1.8070291924476622
173,1.7460766857862473
174,1.6873178118467331
175,1.6304595112800597
176,1.5755543661117555
177,1.5230028295516969
178,1.4720984375476838
179,1.4233263939619065
180,1.376021644473076
181,1.3307964271306991
182,1.2873194873332978
183,1.2452154797315598
184,1.205032353401184
185,1.1666937944293023
186,1.129811528623104
187,1.0944555711746216
188,1.0608102205395697
189,1.0281211549043656
190,0.9973925477266312
191,0.9678926214575767
192,0.9398505562543868
193,0.9132650062441826
194,0.887890260219574
195,0.8637735494971275
196,0.8410039949417114
197,0.8193186590075493
198,0.7989840087294579
199,0.7795494437217713
200,0.7614444932341575
201,0.7444397380948067
202,0.7284670335054397
203,0.7134291350841522
204,0.6994055873155594
205,0.6863945502042771
206,0.6741776105761528
207,0.6628351533412933
208,0.6523043414950371
209,0.6425755083560943
210,0.633700267970562
211,0.625412614941597
212,0.6179056438803673
213,0.6109962379932403
214,0.6047857189178467
215,0.5989703765511513
216,0.5938011533021927
217,0.5890920025110244
218,0.5848497867584228
219,0.5810157695412635
220,0.5775789114832878
221,0.5745656394958496
222,0.5718022549152374
223,0.5693705579638482
224,0.567271184027195
225,0.5653209352493286
226,0.5636219096183777
227,0.5621088778972626
228,0.5608744394779205
229,0.5596045130491256
230,0.5586440068483353
231,0.5576968529820442
232,0.556849644780159
233,0.5561555203795433
234,0.5555331867933273
235,0.5549567937850952
236,0.5543917366862297
237,0.5539310228824615
238,0.5534793370962143
239,0.55309286236763
240,0.5527287575602532
241,0.5523042500019073
242,0.5520171812176704
243,0.551672642827034
244,0.5513720160722733
245,0.5510984075069427
246,0.5507983016967773
247,0.5504886123538018
248,0.550228885114193
249,0.5499634438753128
250,0.5496524950861931
251,0.5494250059127808
252,0.5491877198219299
253,0.548901731967926
254,0.5486246544122696
255,0.5483768031001091
256,0.5480991247296333
257,0.5479267993569374
258,0.547590264081955
259,0.5473765000700951
260,0.5471018615365029
261,0.5468848699331283
262,0.5466064715385437
263,0.546326567530632
264,0.5461119800806046
265,0.5458535018563271
266,0.5455595129728317
267,0.5453368970751762
268,0.5451137146353722
269,0.5447983714938164
270,0.5445506486296654
271,0.544344422519207
272,0.5440585684776306
273,0.5438150820136071
274,0.543515268266201
275,0.5433003920316696
276,0.543029529452324
277,0.5427942988276482
278,0.5425224155187607
279,0.5422561785578728
280,0.5420022246241569
281,0.5417543110251427
282,0.5414809262752533
283,0.5412640219926834
284,0.5409842503070831
285,0.5407204678654671
286,0.5404414921998978
287,0.5402275517582893
288,0.5399882856011391
289,0.5396940141916275
290,0.5394448438286781
291,0.5392041647434235
292,0.5389673209190369
293,0.5387048381567001
294,0.5384168806672096
295,0.5382014349102974
296,0.5378929564356804
297,0.5376654517650604
298,0.5373418527841568
299,0.5371025696396827
300,0.5368605723977089
301,0.5366395223140716
302,0.5363413575291633
303,0.5360754007101058
304,0.5358382853865623
305,0.5356110754609108
306,0.535352410376072
307,0.5351198041439056
308,0.5348257154226304
309,0.5345505112409592
310,0.5343420898914337
311,0.534106836616993
312,0.5338379383087158
313,0.5335362884402275
314,0.5333166506886482
315,0.533086958527565
316,0.5328225177526474
